Username,Text Tweet,Sentiment
telucareer,[FULL TIME] Direktorat Pusat Teknologi Informasi  Posisi : - System Analyst - PHP Developer - Backend Developer - Frontend Developer  Submit lamaran ke :  https://t.co/20xdSIlWdk  https://t.co/SvCRaUEC79,0
telucareer,"global logistics company, you can experience being a certified international specialist at your first career journey.  What are you waiting for? Register now at  https://t.co/zqgRDIK6hk before February 12th, 2022.",1
telucareer,Caption Eng: Discover on your #BestFirstStep by joining Fastrex G1000 2022!  Find limitless career acceleration opportunities through management trainee program that will provide long-term benefits for your career. With mentoring from the senior management of most anticipated,1
telucareer,"perusahaan logistik global, kamu bisa merasakan langsung pengalaman menjadi certified ingernational specialist di awal perjalanan karier.  Yuk, daftar sekarang juga di  https://t.co/zqgRDIK6hk sebelum 12 Februari 2022.",1
telucareer,Tentukan #BestFirstStep kamu dengan bergabung di Fastrex G1000 2022 sekarang juga!  Temukan beragam kesempatan akselerasi karier melalui program management trainee yang akan memberikan manfaat jangka panjang karier kamu. Dengan mentoring langsung dari senior management  https://t.co/R07mbPzB4T,1
telucareer,#jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #internship #jobfair #loker2021 #telucae #telkomuniversity,-1
telucareer,[FULL TIME] All Data  Positions : - Engineer Developmet Program (ENGINEER DEV) - Senior Pre-Sales/Solution Architect (SR PRESALES) - Junior Linux System Admnistrator (JR LINUX SYS)  Send your CV to : chresto.akbar@alldataint.com Email Subject : (Position Code)  https://t.co/qDW1Ctk9Oi,1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️ 🔸 PT Bosnet Distribusion Indonesia 🔸 PT Megayasa Teknologi Indonesia 🔸 PT All Data International 🔸 PT Anabatic Digital Raya  Apply :  https://t.co/Vnh8Xkb8rR  https://t.co/OhyvymeZL5,1
telucareer,#telucae #telkomuniversity,-1
telucareer,We Are Hiring Holding BUMN Farmasi  Tahun 2022 Direktorat Transformasi dan Digital BUMN Farmasi membuka peluang kepada teman-teman untuk bergabung dengan posisi terlampir.  Vacant Position : Entry Level to Senior Leader  Registration : January 28th - February 5th 2022  https://t.co/4aiouczGnF,1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️ 🔸 PT Eigen Tri Mathema 🔸 PT All Data International  Apply :  https://t.co/Vnh8XjU5pR  https://t.co/OLW1MRp2Th,1
telucareer,"- Menguasai HTML, CSS, Javascript - Berpengalaman min. 1 tahun di bidang SysDev (Ruby on Rails, PHP, Python, Java) atau System Development lainnya terlepas dari Bahasa programming - Menguasai Linux Server (AWS), MySQL, MariaDB lebih diutamakan",1
telucareer,menjadi karyawan MTM. Program dilaksanakan secara hybrid (onsite dan online). Silahkan bagi yang berminat untuk mendaftar di  https://t.co/jIUk3vok5V dan ikuti petunjuk berikutnya.  *Kami tunggu calon-calon Talenta Terbaik bergabung dalam Program ini.*  #Talent #Apprenticeship,1
telucareer,"Good Morning Good People! Kami Yakin Itulah Kamu, Talenta Terbaik!  *PT Media Telekomunikasi Mandiri (MTmenarik.Dan karena ini adalah Program magang, peserta akan mendapatkan *Uang Saku Bulanan dan Tunjangan Tempat tinggal*, dan tentunya lulus dengan keahlian dan peluang besar",1
telucareer,"kriteria yang sudah ditetapkan. Peserta program akan belajar memahami bisnis proses dalam sesi OJT (_On the Job Training_) Cross Dept, belajar lebih mendalam dan bekerja dalam 1 unit kerja sesuai backgroundnya dalam Sesi Pendalaman dan Diakhiri dengan Sesi Inovasi.  Pastinya",1
telucareer,program Apprenticeship dengan nama *FTAP (Future Talent Apprentice Program).* Program ini sangat cocok bagi lulusan-lulusan baru atau Fresh Graduate (maks 2 tahun kelulusan) untuk belajar berkembang dari dalam di industri ICT. Program ini untuk semua jurusan dengan kriteria,1
telucareer,#BimbinganKesiapanKerja #RuangguruxTelkomUniversity #TelUtizen #loker2021 #telucae #telkomuniversity,-1
telucareer,#TelUtizen ingin mengejar karier impian? Jangan sampai terlewatkan kesempatan ini ya karena kuota TERBATAS dengan segera daftar di  https://t.co/U655a2RFyG  Yuk sebarkan kabar gembira ini dengan mention 3 sahabat kalian ya!  #BimbinganKesiapanKerja #RuangguruxTelkomUniversity,1
telucareer,Hai #TelUtizen! Sudah tahu Telkom University bekerjasama dengan Ruangguru? Kerjasama ini khusus untuk #TelUtizen dalam Program Bimbingan Kesiapan Kerja yang merupakan program pendampingan persiapan kerja bagi mahasiswa tingkat akhir dan freshgraduate.  https://t.co/aouVfhOsFI,1
telucareer,#telkomuniversity,-1
telucareer,"Eitts ga cuma itu, narasumbernya juga ga kalah menarik loh yaitu Vina Muliana yang merupakan BUMN Career Professional &amp; Education Content Creator.   Tema : Kunci Sukses Dunia Kerja di BUMN Judul : ""Strategi Pengembangan Softskill dalam Mempersiapkan Dunia Kerja di BUMN""",0
telucareer,"acara Workshop yang bertemakan ""Kunci Sukses Dunia Kerja di BUMN""  Cocok banget sama kamu yang masih bingung atau belum tau strategi pengembangan softskill kalian untuk mempersiapkan diri dalam dunia kerja khususnya BUMN.. Menarik bukan?!",1
telucareer,[📢 Strategi Pengembangan Softskill dalam Mempersiapkan Dunia Kerja di BUMN 📢]  | Workshop Nasional |   Halo teman teman!👋🏻 Kali ini Formasi (Forum Mahasiswa Bidikmisi)  Telkom University berkolaborasi dengan CAE (Career Development Center) bakal ngadain acara seru lohh.. yaitu  https://t.co/rSNxg6Irhx,1
telucareer,"other social media platforms. 5. Maximum age of 27 years. 6. Not currently studying. 7. Fluent in English 8. High initiative, sociable, and has positive vibes.  Send your CV and Portfolio to: info@io.telkomuniversity.ac.id No later than 6 February 2022.",1
telucareer,"We are Hiring!  Social Media Officer (Interns)  Requirements: 1. Fresh Graduate are welcome. 2. Enjoy creating content for social media. 3. Familiar with design applications such as Corel Draw/AI/Canva, etc. 4. Familiar with TikTok, Instagram, Facebook, Youtube, Twitter, and  https://t.co/UcuuTug6kg",1
telucareer,WEBINAR TECH HIRING DAY 2022‼️  Sampurasun Akang Teteh Sadayana ​😁  Rangkaian Webinar SIRCLO Tech Hiring Day hadir pertama kali di Bandung!  Webinar di Bandung kali ini SIRCLO akan berkolaborasi dengan Universitas Telkom yang akan dilaksanakan pada:  https://t.co/je74T7mBcz,0
telucareer,Note: Periode pengumuman pemenang dan pengiriman hadiah telah selesai. 😊,1
telucareer,#HiringAlert  If you are a #JavaExpert and looking to challenge to showcase your creativity and grow your technical expertise join our talented technology team.  Search now for your next opportunity here  https://t.co/bmpIF3sBlA,1
telucareer,[FULL TIME] Schneider Electric  We are looking for FIELD SERVICE GRADUATE PROGRAM to make an impact!  Send your CV to : viany.tania@se.com Subject : Field Service GP  https://t.co/WCWmua5zqe,1
telucareer,https://t.co/IWbXSssW0U,-1
telucareer,Triputra Monthly JobList Bucket - Januari  Kindly check our poster for more information &amp; requirements for the job.  Scan barcode or access links:  https://t.co/d8Q9hqjpA1  More info : @triputragroup.id  https://t.co/O8J7Dm0bja,1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️ 🔸 PT Satkomindo Mediyasa 🔸 Mejabundar Studio 🔸 Nice To Meet You Studio  Apply :  https://t.co/Vnh8XjU5pR  https://t.co/pdlSISTuxm,-1
telucareer,[WE ARE HIRING] DOKU  Positions: - Frontend Engineer (Angular) - IT Security Officer - System &amp; Cloud Engineer - Data Scientist Engineer - Product Manager - System Reliability Engineer - Senior UI/UX Designer - Scrum Master - QA Software Engineer - Database Engineer  https://t.co/IyXFSmeiAB,1
telucareer,[QWORK]  Positions: - Campaign Director Gigger - Social Media Manager Gigger - Content Creator Gigger - Creative Writer Gigger - AV WIZ (Video Editor) Gigger - Casual Content Creator Gigger - Operations Intern - Marketing Intern - Business Research Intern  https://t.co/ajTLF0VR2z,1
telucareer,"Hiring - Universitas Islam Internasional Indonesia Posisi  : - Front End Developer - Back End Developer - Technical Writer  Kualifikasi : - Front End Developer : Angular &amp; Javascript, membuat desain UI/UX - Back End Developer : Laravel &amp; PHP, Javascript, mengerti  https://t.co/rYeSmXYRs4",1
telucareer,ingin ditanyakan silakan chat Admin di nomor 0821-1836-2845.  #tespsikotes #tespsikotesonline #telucae #telkomuniversity,1
telucareer,"lingkungan kerja.  Supaya lebih yakin, kamu bisa coba 2 dari 5 jenis tes pengembangan karir yang tersedia di Tel-U CAE nih, yuk daftar di link  https://t.co/27pnrIJsty  Setelah mendaftar kamu akan dihubungi oleh admin perihal jadwal dan teknis pelaksanaan. Jika ada yang ingin",1
telucareer,"Halo #TelUTizen, dalam proses seleksi kerja, kamu akan dihadapkan dengan berbagai tes. Tentu kamu perlu persiapan yang matang juga terus latihan. Namun hal pertama yang perlu kamu tahu adalah memastikan bahwa kamu sudah yakin dengan pilihan karir dan kesiapan kamu dalam  https://t.co/y0QNcCOp0g",1
telucareer,#loker2021 #telucae #telkomuniversity,-1
telucareer,[FULL TIME] Direktorat Pemasaran dan Admisi Posisi : TLH (Tenaga Lepas Harian)  Send your CV to: officer@smbbtelkom.ac.id Subject : TLH-ADMISI Maksimal submit : 21 Januari 2022  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #internship #jobfair  https://t.co/m0QxTqNsEu,1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️ 🔸 PT Bosnet Distribusion Indonesia 🔸 Infonet Global Tech 🔸 PT Sanghiang Perkasa  Apply :  https://t.co/Vnh8Xkb8rR  https://t.co/fycrnabtVc,1
telucareer,"So, tunggu apalagi BRILiaN? Klik link di bawah ini atau scan QR di atas ya dan jangan lupa daftar karena pendaftaran HANYA SAMPAI 14 Januari 2022!😉😉   https://t.co/q5jxhzCyoM  #LifeatBRI #MagangBRIxKampusMerdeka #MemberiMaknaIndonesia",0
telucareer,"Ada 11 project yang bisa kamu ikuti!🤩🤩 Yuk daftar sekarang dan dapetin banyak manfaat dan pengalaman dari program magang di BRI! Selain uang saku, kamu juga bisa dapat manfaat pengakuan 20 SKS, sertifikat magang, pelatihan, relasi &amp; koneksi loh!  https://t.co/KaQWxVgEi4",1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️ 🔸 Dana Pensiun Bank BJB 🔸 PT Solusi Konvergen Indonesia 🔸 PT Kredit Utama Fintech Indonesia 🔸 PT Phillip Sekuritas Indonesia  Apply :  https://t.co/Vnh8Xkb8rR,1
telucareer,[JAVA BOOTCAMP] TABEL DATA  Persyaratan: - Freshgraduate D3 atau S1 jurusan terkait - Menguasai dasar pemograman java - Mahasiswa tingkat akhir dipersilahkan untuk apply - Berkomitmen menjalani bootcamp selama 3 bulan - Memiliki laptop dengan RAM min 8GB  https://t.co/JypWRYQmye,1
telucareer,HEI #TelUTizen! Tahun 2022 waktunya apa? Waktunya nyalain semangat baru nih!  #2022 #telucae #telkomuniversity  https://t.co/WvFShQcni9,1
telucareer,"K setelah lulus kuliah. Program ini bisa diikuti oleh seluruh mahasiswa dari seluruh jurusan. Kami membuka 10 direktorat magang yang bisa teman-teman pilih baik posisi yang sesuai dengan jurusan kuliah maupun berdeda dengan background jurusan di kampus, menarik bukan?",1
telucareer,"adalah mahasiswa yang berasal dari seluruh universitas di bawah naungan Kemedikbudristek.  Dalam kegiatan magang, kamu akan dilibatkan pada proyek riil di Paragon yang bergerak di bidang FMCG, tentunya pengalaman yang kamu dapat sangat berguna untuk persiapan karirmu di dunia",0
telucareer,"Paragon Internship Program merupakan sebuah program magang di Paragon selama satu semester penuh yang diadakan dari kolaborasi antara Paragon dengan Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi. Tentunya, mahasiswa yang dapat ikut serta dalam program magang ini  https://t.co/75wMAOKkP4",0
telucareer,"[PARAGON INTERNSHIP PROGRAM 2.0]  Hi Future Leaders, hari yang kamu tunggu telah tiba, Paragon secara resmi telah membuka pendaftaran untuk Paragon Internship Program Batch 2 periode semester genap 2021/2022.  Paragon Internship Program merupakan sebuah program magang di Paragon  https://t.co/nNCDnu4w1k",0
telucareer,"Hi, Future Leaders! Bank Mandiri menyambut kamu untuk berkarya dan bergabung menjadi bagian pengembangan digital banking melalui program Officer Development Program IT (ODP-IT) Bank Mandiri.  Tertarik untuk bergabung? Kalian dapat langsung  https://t.co/YWPtNwVde0",1
telucareer,- Internship opportunity  See you at Hiring Day Manufacture!   #GrowAtParagon #HiringDay #ParagonCorp,0
telucareer,"📅Saturday, 8th January 2022 📌 *Packaging Innovation Series* | 09.00 - 11.00 WIB Open for: Engineering major  📌 *Research &amp; Development Series* | 13.00 - 15.00 WIB  Open for: Chemistry, Pharmacy, and Chemical Engineering major  Register yourself:",1
telucareer,"Event:  📅Friday, 7th January 2022 | 15.00 - 17.00 WIB 📌 *Supply Chain Management Series* Open for: Engineering major &amp; Pharmacy Breakout room session Group 1 : Manufacturing, Quality Management and Improvement Group 2 : Planning, Procurement, and Engineering",1
telucareer,"Hiring Day Manufacture: ""Look Inside Manufacturing in Paragon"". On this event, you can get closer with us in sharing sessions from our great team and get the opportunity to join the manufacturing team at Paragon Technology and Innovation.",1
telucareer,[FULL TIME] Direktorat Puti Teknologi Informasi  Posisi : Staff Sumber Daya TI  Submit lamaran ke :  https://t.co/20xdSIlWdk  deadline submit : 2-1-2022  https://t.co/y4qQnWbFmM,1
telucareer,✅ Multimedia Production &amp; Cinematography ✅Multimedia Production and Broadcast ✅Operational Excellent ✅Visual Digital Designer ✅Strategic Marketing (Business Development) ✅Research &amp; Analytics  Benefits : 🚹 Ilmu dan Pengalaman  Kerja 🛅 Konversi 20 SKS,0
telucareer,"Bekerjasama dengan Kementerian Pendidikan, Kebudayaa, Riset dan Teknologi - Kampus Merdeka membuka kesempatan untuk para mahasiswa berbagai jurusan dan lokasi untuk menjadi bagian tim MojadiApp sebagai intern.  Available Positions :  ✅ Product &amp; Module E-learning Development",1
telucareer,MojadiApp Internship 2022 🎯  Industry 4.0 ? We Are Ready To Go..!  MojadiApp (*1st Supporting Education System with combination of Psychological and Expertise Approach*)  bekerjasama  https://t.co/gdiWRbZt97,0
telucareer,https://t.co/oMR5mQq4y4,-1
telucareer,"pendaftaran program, kamu dapat mengunjungi portal kerja pada web HashMicro atau kunjungi link yang terdapat di setiap poster divisi untuk daftarkan dirimu segera  Peserta yang menyelesaikan program magang dengan baik akan mendapatkan tawaran posisi sebagai karyawan purnawaktu.",1
telucareer,bentuk dukungan terhadap program MSIB Kampus Merdeka. Program magang ini terbuka bagi mahasiswa semester 5 hingga tingkat akhir dan akan berlangsung selama 6 bulan.  Terdapat 14 posisi yang tersedia pada program QEIP. Untuk informasi lebih lanjut terkait rincian dan  https://t.co/lbqtUBTgpg,1
telucareer,"[INFO PROGRAM MAGANG BERSERTIFIKAT KAMPUS MERDEKA]  Halo teman-teman mahasiswa di seluruh Indonesia, ada kesempatan emas nih bagi kamu yang ingin berkarir di tech-industry!  HashMicro Indonesia kembali membuka kegiatan Quality Enterprise Internship Program (QEIP) Batch 2 sebagai  https://t.co/ucgAzutTtR",1
telucareer,https://t.co/X596R8aU0i  https://t.co/4VPmXPlnTY,-1
telucareer,"[ Campus Icon 2021 ]  https://t.co/kVneHHQ0l0, a leading digital agency in Indonesia, is looking for Campus Icons and it might be you! Be part of our BUBU team and work with us to do exclusive projects on Snapchat!  Upload your CV to:  https://t.co/X596R8aU0i *before 2 January 2022  https://t.co/glvFkBbRNU",1
telucareer,"**Akan ada aktivitas menggunakan Ms Word untuk peserta, siapkan devicemu ya!  kegiatan ini gratis. Selain dapet ilmu, kamu bakal dapet TAK, juga e-Certificate loh!  E-Certif akan diberikan kepada peserta yang mengikuti seminar hingga selesai (minimal mengikuti kegiatan 60 menit)",1
telucareer,"To apply for this program, follow the steps below: 1. Register to  https://t.co/gdU3vw8dOK 2. Take your AMBIZ Assessment &amp; Video Interview 3. Upload your Business Plan Deck  Register to  https://t.co/gdU3vw8dOK before December 28, 2021!",0
telucareer,This program is made to help selected candidates to receive hands-on &amp; extensive mentorship in developing their business ideas as well as funding to execute it under the umbrella of PT Alton Anggoro Asnawi.,1
telucareer,[Indonesia's Aspiring Retail Entrepreneurs Recruitment Program]  Hi AMBIZ Candidates! We are here to bring you exciting news! PT Alton Anggoro Asnawi and AMBIZ are collaborating to find Indonesian candidates who are passionate about building a retail business.  https://t.co/ASM2RrHZEa,1
telucareer,"We are now looking forward some candidates to fill in some strategic position in our company, who have some qualification and requirements.  Open vacancies : - IoT Embedded Engineer - Full Stack Ruby Developer ( Ruby, ReactJS ) - Network Product Engineer (C++/Golang)",0
